,State Abbr,State,County,FIPS,Year,Total_Weight,Population,PerCapWeight
316,AR,Arkansas,Miller County,5091,2011.0,21730.554442500357,43762,49656.218734290844
317,AR,Arkansas,Miller County,5091,2012.0,24743.66520112512,43663,56669.64065942588
318,AR,Arkansas,Mississippi County,5093,2006.0,9993.539868500256,46983,21270.544385203706
319,AR,Arkansas,Mississippi County,5093,2007.0,11563.071624500266,46850,24681.049358591816
320,AR,Arkansas,Mississippi County,5093,2008.0,12931.246291362713,47037,27491.64762072988
321,AR,Arkansas,Mississippi County,5093,2009.0,13886.251657500256,46857,29635.383523273485
322,AR,Arkansas,Mississippi County,5093,2010.0,14425.153185000292,46399,31089.36223841094
323,AR,Arkansas,Mississippi County,5093,2011.0,14180.228467500283,46031,30805.82317894524
324,AR,Arkansas,Mississippi County,5093,2012.0,15310.176153862854,45553,33609.58916835961
325,AR,Arkansas,Monroe County,5095,2006.0,1245.0403305000054,8949,13912.619627891445
326,AR,Arkansas,Monroe County,5095,2007.0,1323.3652163625065,8670,15263.727985726719
327,AR,Arkansas,Monroe County,5095,2008.0,1565.793637500005,8456,18516.954085856254
328,AR,Arkansas,Monroe County,5095,2009.0,1583.0466750000055,8286,19105.07693700224
329,AR,Arkansas,Monroe County,5095,2010.0,1653.915375000001,8138,20323.36415581225
330,AR,Arkansas,Monroe County,5095,2011.0,1795.6384500000006,8099,22171.11310038277
331,AR,Arkansas,Monroe County,5095,2012.0,2190.3072974999977,7854,27887.793449197834
332,AR,Arkansas,Montgomery County,5097,2006.0,1130.6101500000027,9437,11980.609833633598
333,AR,Arkansas,Montgomery County,5097,2007.0,1423.1416725000047,9478,15015.210724836514
334,AR,Arkansas,Montgomery County,5097,2008.0,1487.7455175000025,9573,15541.058367283009
335,AR,Arkansas,Montgomery County,5097,2009.0,1506.2595300000028,9490,15872.070916754508
336,AR,Arkansas,Montgomery County,5097,2010.0,1626.829260000004,9510,17106.51167192433
337,AR,Arkansas,Montgomery County,5097,2011.0,2101.2243750000057,9402,22348.695756222143
338,AR,Arkansas,Montgomery County,5097,2012.0,2434.636076362511,9340,26066.76741287485
339,AR,Arkansas,Nevada County,5099,2006.0,866.4501600000012,9383,9234.255142278602
340,AR,Arkansas,Nevada County,5099,2007.0,1052.7194625000009,9267,11359.873340887028
341,AR,Arkansas,Nevada County,5099,2008.0,1431.844837500002,9062,15800.538926285612
342,AR,Arkansas,Nevada County,5099,2009.0,1775.4111900000034,9058,19600.476816074228
343,AR,Arkansas,Nevada County,5099,2010.0,2253.928564762502,8997,25052.001386712258
344,AR,Arkansas,Nevada County,5099,2011.0,2755.4577761250102,9008,30589.0072838034
345,AR,Arkansas,Nevada County,5099,2012.0,2799.4278002250066,8909,31422.469415478805
346,AR,Arkansas,Newton County,5101,2006.0,493.372956674999,8474,5822.196798147262
347,AR,Arkansas,Newton County,5101,2007.0,498.664058174999,8428,5916.754368474122
348,AR,Arkansas,Newton County,5101,2008.0,547.9484029499988,8423,6505.382915232089
349,AR,Arkansas,Newton County,5101,2009.0,762.3811356750008,8311,9173.157690711116
350,AR,Arkansas,Newton County,5101,2010.0,1058.1251195250036,8304,12742.354522218253
351,AR,Arkansas,Newton County,5101,2011.0,1131.5587886250028,8251,13714.20177705736
352,AR,Arkansas,Newton County,5101,2012.0,1298.4527775000051,8052,16125.841747392016
353,AR,Arkansas,Ouachita County,5103,2006.0,5598.353298762572,26656,21002.22576066391
354,AR,Arkansas,Ouachita County,5103,2007.0,6738.719678175083,26448,25479.127639802944
355,AR,Arkansas,Ouachita County,5103,2008.0,7851.070470900116,26202,29963.630527822745
356,AR,Arkansas,Ouachita County,5103,2009.0,9248.925717712722,26024,35539.98508189641
357,AR,Arkansas,Ouachita County,5103,2010.0,10911.83712135027,26046,41894.48330396326
358,AR,Arkansas,Ouachita County,5103,2011.0,12701.675676562876,25737,49351.811308866134
359,AR,Arkansas,Ouachita County,5103,2012.0,13589.178231787837,25398,53504.9146853604
360,AR,Arkansas,Perry County,5105,2006.0,1439.2919865000058,10352,13903.516098338541
361,AR,Arkansas,Perry County,5105,2007.0,1866.3568470000039,10496,17781.60105754577
362,AR,Arkansas,Perry County,5105,2008.0,2186.714737500005,10441,20943.537376688102
363,AR,Arkansas,Perry County,5105,2009.0,2842.772025000014,10443,27221.794742890102
364,AR,Arkansas,Perry County,5105,2010.0,3346.621792500015,10444,32043.487097855374
365,AR,Arkansas,Perry County,5105,2011.0,3502.7024250000145,10383,33734.97471828965
366,AR,Arkansas,Perry County,5105,2012.0,4420.1756775000185,10328,42797.98293474069
367,AR,Arkansas,Phillips County,5107,2006.0,6208.4032515000745,23244,26709.702510325566
368,AR,Arkansas,Phillips County,5107,2007.0,7200.165645000101,22775,31614.33872667443
369,AR,Arkansas,Phillips County,5107,2008.0,8096.1568875001185,22411,36125.817176833334
370,AR,Arkansas,Phillips County,5107,2009.0,7611.6290213626135,21976,34636.09856826817
371,AR,Arkansas,Phillips County,5107,2010.0,10588.624807725146,21676,48849.53315983182
372,AR,Arkansas,Phillips County,5107,2011.0,9526.247723175122,21406,44502.69888430871
373,AR,Arkansas,Phillips County,5107,2012.0,9451.277088825143,20736,45579.075466942246
374,AR,Arkansas,Pike County,5109,2006.0,3883.847317950018,11262,34486.301881992695
375,AR,Arkansas,Pike County,5109,2007.0,4418.413308862533,11342,38956.2097413378
376,AR,Arkansas,Pike County,5109,2008.0,4670.370851362538,11283,41392.988135801985
377,AR,Arkansas,Pike County,5109,2009.0,5309.959796362539,11260,47157.72465686092
378,AR,Arkansas,Pike County,5109,2010.0,5407.528657500056,11264,48007.17913263544
379,AR,Arkansas,Pike County,5109,2011.0,6147.727575000074,11241,54690.21950894114
380,AR,Arkansas,Pike County,5109,2012.0,7540.612245000083,11254,67003.84081215641
381,AR,Arkansas,Poinsett County,5111,2006.0,7224.197673000109,24904,29008.182111307855
382,AR,Arkansas,Poinsett County,5111,2007.0,7899.856635000138,24813,31837.571575384427
383,AR,Arkansas,Poinsett County,5111,2008.0,8815.632506400238,24599,35837.361300866854
384,AR,Arkansas,Poinsett County,5111,2009.0,9284.222497500255,24632,37691.7119905012
385,AR,Arkansas,Poinsett County,5111,2010.0,10516.730838862792,24515,42899.16719911398
386,AR,Arkansas,Poinsett County,5111,2011.0,10652.517487725308,24449,43570.36070074567
387,AR,Arkansas,Poinsett County,5111,2012.0,10820.559056587763,24299,44530.88216217854
388,AR,Arkansas,Polk County,5113,2006.0,8876.373780000125,20422,43464.76241308454
389,AR,Arkansas,Polk County,5113,2007.0,8436.196610000108,20377,41400.58207783338
390,AR,Arkansas,Polk County,5113,2008.0,9487.970827500176,20388,46537.035645969074
391,AR,Arkansas,Polk County,5113,2009.0,8748.514995225143,20583,42503.59517672421
392,AR,Arkansas,Polk County,5113,2010.0,10181.306970000156,20667,49263.59399042026
393,AR,Arkansas,Polk County,5113,2011.0,12090.570180000246,20558,58811.996205857795
394,AR,Arkansas,Polk County,5113,2012.0,11803.40889408774,20420,57803.177737941915
395,AR,Arkansas,Pope County,5115,2006.0,14010.83604312532,58809,23824.30587686463
396,AR,Arkansas,Pope County,5115,2007.0,15770.19249948784,59793,26374.646696917433
397,AR,Arkansas,Pope County,5115,2008.0,18382.173265725432,60528,30369.702064706304
398,AR,Arkansas,Pope County,5115,2009.0,20212.761514088048,61302,32972.43403818481
399,AR,Arkansas,Pope County,5115,2010.0,22848.387240225496,62109,36787.56257583522
400,AR,Arkansas,Pope County,5115,2011.0,24350.236128863024,62687,38844.1560911561
401,AR,Arkansas,Pope County,5115,2012.0,27427.09893000056,62631,43791.57115486031
402,AR,Arkansas,Prairie County,5117,2006.0,792.2555625000015,8989,8813.611775503408
403,AR,Arkansas,Prairie County,5117,2007.0,913.2888600000013,8951,10203.204781588664
404,AR,Arkansas,Prairie County,5117,2008.0,1181.6604563625,8806,13418.810542385876
405,AR,Arkansas,Prairie County,5117,2009.0,2006.8538513624976,8754,22924.992590387224
406,AR,Arkansas,Prairie County,5117,2010.0,2446.981409999997,8722,28055.278720476923
407,AR,Arkansas,Prairie County,5117,2011.0,1875.330914999999,8599,21808.70932666588
408,AR,Arkansas,Prairie County,5117,2012.0,1700.6814000000031,8482,20050.47630275882
409,AR,Arkansas,Pulaski County,5119,2006.0,86556.42241396251,371647,23289.955902768626
410,AR,Arkansas,Pulaski County,5119,2007.0,99916.87668745343,373403,26758.455793727804
411,AR,Arkansas,Pulaski County,5119,2008.0,114687.98438796814,376567,30456.196211555485
412,AR,Arkansas,Pulaski County,5119,2009.0,136487.69734944482,380053,35912.80620056803
413,AR,Arkansas,Pulaski County,5119,2010.0,157355.6703311438,383538,41027.40023964869
414,AR,Arkansas,Pulaski County,5119,2011.0,182064.03630159394,386990,47046.18628429518
415,AR,Arkansas,Pulaski County,5119,2012.0,195280.81423340546,389225,50171.703830279526
416,AR,Arkansas,Randolph County,5121,2006.0,3166.549149675,18185,17412.97305292824
417,AR,Arkansas,Randolph County,5121,2007.0,3870.790149974992,18054,21440.06951354266
418,AR,Arkansas,Randolph County,5121,2008.0,3837.65511135,18072,21235.364715305444
419,AR,Arkansas,Randolph County,5121,2009.0,3763.673432025008,17964,20951.199243069514
420,AR,Arkansas,Randolph County,5121,2010.0,4047.9084656625173,17955,22544.74222034262
421,AR,Arkansas,Randolph County,5121,2011.0,4505.451260887546,17973,25067.886612627528
422,AR,Arkansas,Randolph County,5121,2012.0,4547.534862937532,17840,25490.666272071365
423,AR,Arkansas,St. Francis County,5123,2006.0,3476.672824999981,28496,12200.56437745642
424,AR,Arkansas,St. Francis County,5123,2007.0,3796.5688159999922,28394,13371.02492075788
425,AR,Arkansas,St. Francis County,5123,2008.0,4124.910387999965,28110,14674.174272500764
426,AR,Arkansas,St. Francis County,5123,2009.0,4233.380257500013,28336,14939.93597367311
427,AR,Arkansas,St. Francis County,5123,2010.0,4772.584545000026,28194,16927.660300063933
428,AR,Arkansas,St. Francis County,5123,2011.0,5881.865505450051,27994,21011.1649119456
429,AR,Arkansas,St. Francis County,5123,2012.0,6182.437195650071,27992,22086.44325396567
430,AR,Arkansas,Saline County,5125,2006.0,24748.0176664512,96661,25602.89844554805
431,AR,Arkansas,Saline County,5125,2007.0,27710.706743788665,100043,27698.796261396263
432,AR,Arkansas,Saline County,5125,2008.0,32183.409496551547,102599,31368.151245676418
433,AR,Arkansas,Saline County,5125,2009.0,38287.014927901946,105362,36338.54229029626
434,AR,Arkansas,Saline County,5125,2010.0,39418.521496126756,107656,36615.25739032358
435,AR,Arkansas,Saline County,5125,2011.0,40625.27034817668,109553,37082.75478369071
436,AR,Arkansas,Saline County,5125,2012.0,47984.62395885123,111442,43057.935032439505
437,AR,Arkansas,Scott County,5127,2006.0,5390.8971210000345,11239,47965.985594804115
438,AR,Arkansas,Scott County,5127,2007.0,6083.055262500039,11287,53894.34980508584
439,AR,Arkansas,Scott County,5127,2008.0,6597.780450000028,11227,58767.0833704465
440,AR,Arkansas,Scott County,5127,2009.0,7369.215000000036,11097,66407.27223573971
441,AR,Arkansas,Scott County,5127,2010.0,8138.63812500008,11275,72183.04323725126
442,AR,Arkansas,Scott County,5127,2011.0,6324.360937500085,11264,56146.67025479479
443,AR,Arkansas,Scott County,5127,2012.0,7158.506287500084,11033,64882.68184084187
444,AR,Arkansas,Searcy County,5129,2006.0,1884.1118265,8210,22948.98692448234
445,AR,Arkansas,Searcy County,5129,2007.0,2220.029145225001,8275,26828.146770090643
446,AR,Arkansas,Searcy County,5129,2008.0,1968.7663500000015,8274,23794.613850616406
447,AR,Arkansas,Searcy County,5129,2009.0,2123.158125000004,8190,25923.786630036677
448,AR,Arkansas,Searcy County,5129,2010.0,2138.6761875000075,8182,26138.794762894253
449,AR,Arkansas,Searcy County,5129,2011.0,2340.730380000005,8078,28976.6078237188
450,AR,Arkansas,Searcy County,5129,2012.0,2888.4744000000105,8005,36083.37788881962
451,AR,Arkansas,Sebastian County,5131,2006.0,83682.8486089546,121492,68879.30778072187
452,AR,Arkansas,Sebastian County,5131,2007.0,113076.1722397326,122946,91972.2253995515
453,AR,Arkansas,Sebastian County,5131,2008.0,131507.18468700704,123762,106258.12825181158
454,AR,Arkansas,Sebastian County,5131,2009.0,135907.9926225065,125116,108625.58955090198
455,AR,Arkansas,Sebastian County,5131,2010.0,152516.12962500678,125737,121297.73227053833
456,AR,Arkansas,Sebastian County,5131,2011.0,168965.41927136894,127010,133033.16216941102
457,AR,Arkansas,Sebastian County,5131,2012.0,159659.25207818113,127571,125153.24962427285
458,AR,Arkansas,Sevier County,5133,2006.0,3672.8168213624695,16273,22570.00443287943
459,AR,Arkansas,Sevier County,5133,2007.0,4047.284597999945,16347,24758.577096714656
460,AR,Arkansas,Sevier County,5133,2008.0,4274.669248499973,16606,25741.71533481858
461,AR,Arkansas,Sevier County,5133,2009.0,4650.146212500002,16812,27659.68482334048
462,AR,Arkansas,Sevier County,5133,2010.0,5494.231252500068,17151,32034.465934931304
463,AR,Arkansas,Sevier County,5133,2011.0,5404.935187500095,17218,31391.19054187533
464,AR,Arkansas,Sevier County,5133,2012.0,6509.482736362654,17188,37872.25236422302
465,AR,Arkansas,Sharp County,5135,2006.0,8067.9492955876085,17629,45765.212409028354
466,AR,Arkansas,Sharp County,5135,2007.0,7973.241897000129,17506,45545.766577174276
467,AR,Arkansas,Sharp County,5135,2008.0,6625.509352087603,17416,38042.658199859914
468,AR,Arkansas,Sharp County,5135,2009.0,7307.404425000084,17373,42061.84553617731
469,AR,Arkansas,Sharp County,5135,2010.0,8418.850537500175,17250,48804.930652174924
470,AR,Arkansas,Sharp County,5135,2011.0,6883.708995000133,17270,39859.3456572098
471,AR,Arkansas,Sharp County,5135,2012.0,8879.237943862674,17034,52126.55831785061
472,AR,Arkansas,Stone County,5137,2006.0,4505.322606000004,12262,36742.15141086286
473,AR,Arkansas,Stone County,5137,2007.0,4796.089939500004,12230,39215.78037203601
474,AR,Arkansas,Stone County,5137,2008.0,4841.608354500019,12370,39139.92202506078
475,AR,Arkansas,Stone County,5137,2009.0,5369.435550000036,12340,43512.44367909267
476,AR,Arkansas,Stone County,5137,2010.0,6506.799825000086,12389,52520.78315441187
477,AR,Arkansas,Stone County,5137,2011.0,6488.8319963625645,12500,51910.65597090052
478,AR,Arkansas,Stone County,5137,2012.0,6336.007181587561,12542,50518.31591123872
479,AR,Arkansas,Union County,5139,2006.0,12173.86880136271,42914,28368.058911690146
480,AR,Arkansas,Union County,5139,2007.0,14540.116803537749,42267,34400.63596549968
481,AR,Arkansas,Union County,5139,2008.0,15122.164624987778,42222,35815.84156361086
482,AR,Arkansas,Union County,5139,2009.0,16726.922071125402,41944,39879.177167474256
483,AR,Arkansas,Union County,5139,2010.0,16977.557490900504,41573,40837.941671037705
484,AR,Arkansas,Union County,5139,2011.0,16351.395069525472,41402,39494.215423229485
485,AR,Arkansas,Union County,5139,2012.0,16303.408751550398,40861,39899.6812401811
486,AR,Arkansas,Van Buren County,5141,2006.0,3480.1289964999933,17027,20438.885279262307
487,AR,Arkansas,Van Buren County,5141,2007.0,4321.823881499989,17226,25088.957863113832
488,AR,Arkansas,Van Buren County,5141,2008.0,4735.674258000006,17373,27258.816888274945
489,AR,Arkansas,Van Buren County,5141,2009.0,5280.368812500009,17293,30534.718166310122
490,AR,Arkansas,Van Buren County,5141,2010.0,5062.687950000035,17310,29247.1863084924
491,AR,Arkansas,Van Buren County,5141,2011.0,5727.3446400000585,17214,33271.43394911153
492,AR,Arkansas,Van Buren County,5141,2012.0,6967.050041362551,17162,40595.793272127674
493,AR,Arkansas,Washington County,5143,2006.0,40802.680553227976,190314,21439.663163628516
494,AR,Arkansas,Washington County,5143,2007.0,48310.542960978964,194526,24835.005583304526
495,AR,Arkansas,Washington County,5143,2008.0,57202.99334642928,197223,29004.220271687016
496,AR,Arkansas,Washington County,5143,2009.0,69055.84792065392,199774,34566.98465298484
497,AR,Arkansas,Washington County,5143,2010.0,81867.46357976648,204024,40126.38884629577
498,AR,Arkansas,Washington County,5143,2011.0,95076.78801270424,208051,45698.789245283246
499,AR,Arkansas,Washington County,5143,2012.0,102403.84676884103,211756,48359.36019231617
500,AR,Arkansas,White County,5145,2006.0,13045.109623450393,72728,17936.846363780653
501,AR,Arkansas,White County,5145,2007.0,16474.39642090074,73573,22391.905211015914
502,AR,Arkansas,White County,5145,2008.0,19625.297187175973,74848,26220.202526688718
503,AR,Arkansas,White County,5145,2009.0,24348.915491813637,76284,31918.771291245397
504,AR,Arkansas,White County,5145,2010.0,31368.16701408873,77356,40550.39947009764
505,AR,Arkansas,White County,5145,2011.0,32502.046121363463,78083,41624.99663353542
506,AR,Arkansas,White County,5145,2012.0,34906.71931181339,78641,44387.43061737947
507,AR,Arkansas,Woodruff County,5147,2006.0,1873.2402663625107,7877,23781.138331376296
508,AR,Arkansas,Woodruff County,5147,2007.0,2048.22131545001,7648,26781.136446783603
509,AR,Arkansas,Woodruff County,5147,2008.0,2566.88213817501,7458,34417.835051957765
510,AR,Arkansas,Woodruff County,5147,2009.0,3190.1481550875087,7294,43736.60755535383
511,AR,Arkansas,Woodruff County,5147,2010.0,3768.5905163625157,7236,52081.12930296456
512,AR,Arkansas,Woodruff County,5147,2011.0,4444.797281362517,7164,62043.51314018031
513,AR,Arkansas,Woodruff County,5147,2012.0,3813.277162500019,7052,54073.69770986982
514,AR,Arkansas,Yell County,5149,2006.0,4893.647841000031,21556,22702.021901094966
515,AR,Arkansas,Yell County,5149,2007.0,5111.395545000027,21633,23627.770281514477
516,AR,Arkansas,Yell County,5149,2008.0,6531.334372500081,21935,29775.857636198227
517,AR,Arkansas,Yell County,5149,2009.0,6812.178780000094,22145,30761.701422443417
518,AR,Arkansas,Yell County,5149,2010.0,7183.182030000121,22146,32435.57315090816
519,AR,Arkansas,Yell County,5149,2011.0,9002.583127500155,21964,40987.90351256672
520,AR,Arkansas,Yell County,5149,2012.0,9605.105512500142,21824,44011.6638219398
521,FL,Florida,Alachua County,12001,2006.0,82596.6186877293,239506,34486.24196793787
522,FL,Florida,Alachua County,12001,2007.0,95259.62797679311,242685,39252.37570381075
523,FL,Florida,Alachua County,12001,2008.0,114675.22192176849,244888,46827.619941266414
524,FL,Florida,Alachua County,12001,2009.0,141281.0481854313,246657,57278.3453076261
525,FL,Florida,Alachua County,12001,2010.0,150910.7858758919,247614,60945.982810298236
526,FL,Florida,Alachua County,12001,2011.0,145750.68089929313,249834,58339.00946200002
